,comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback
282,129,171,81211,http://i2.hdslb.com/bfs/archive/68d3576d4c42b2304ae72811ba36e5e991d53df0.jpg,,【LPL赛事速看】W3D1:JDG二比一战胜OMG斩获四连胜 UP二比一逆转战胜RA,1,【LPL赛事速看】W3D1:JDG二比一战胜OMG斩获四连胜 UP二比一逆转战胜RA,0,哔哩哔哩英雄联盟赛事,50329118,1655736611,27:28,527,600211509,BV1UB4y1s76G,False,0,0,0,0
283,1212,171,276417,http://i0.hdslb.com/bfs/archive/28ce8854162d671db4c234ad62df0d9751a67c3e.jpg,,【2022LPL夏季赛】6月20日 UP vs RA,1,【2022LPL夏季赛】6月20日 UP vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1655727880,151:44,3510,555226203,BV1Yv4y1M75n,False,0,0,0,0
284,535,171,210662,http://i2.hdslb.com/bfs/archive/6722bc6dcac4d6de208b3648a1e440da3cd28fe7.jpg,,【2022LPL夏季赛】6月20日 OMG vs JDG,1,【2022LPL夏季赛】6月20日 OMG vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1655719713,150:05,1688,685223131,BV1tU4y197jq,False,0,0,0,0
285,108,171,82055,http://i2.hdslb.com/bfs/archive/703ab98e3ffa320bf1f83c5968a3c38b347a0b29.jpg,,【LPL夏季赛TOP5】6月19日：长矛破空穿心过  黑雾噬魂影燎原,1,【LPL夏季赛TOP5】6月19日：长矛破空穿心过  黑雾噬魂影燎原,0,哔哩哔哩英雄联盟赛事,50329118,1655653021,04:01,159,597672746,BV1LB4y1D7gf,False,0,0,0,0
286,280,171,95462,http://i2.hdslb.com/bfs/archive/3dc800be43335ae43761f5c0d8e41ceb74cd4109.jpg,,【LPL赛事速看】W2D7: AL势如破竹二比零击败BLG LNG鏖战三局击败TT,1,【LPL赛事速看】W2D7: AL势如破竹二比零击败BLG  LNG鏖战三局击败TT,0,哔哩哔哩英雄联盟赛事,50329118,1655649670,28:57,823,427744650,BV1s3411u7Mu,False,0,0,0,0
287,1812,171,289739,http://i0.hdslb.com/bfs/archive/c1e4ce58bc528b9efad8eb83fe9717c593a326de.jpg,,【2022LPL夏季赛】6月19日 LNG vs TT,1,【2022LPL夏季赛】6月19日 LNG vs TT,0,哔哩哔哩英雄联盟赛事,50329118,1655639909,174:31,3263,642641549,BV12Y4y1g7iq,False,0,0,0,0
288,4154,171,502226,http://i0.hdslb.com/bfs/archive/9945fce48a9b678af3a9c3f605d7ec43c82e873d.jpg,,【2022LPL夏季赛】6月19日 AL vs BLG,1,【2022LPL夏季赛】6月19日 AL vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1655632945,106:34,7540,427551638,BV1T341137GD,False,0,0,0,0
289,159,171,129677,http://i0.hdslb.com/bfs/archive/e2065750512d492782a3df6a46fde58d974ecf36.jpg,,【LPL赛事速看】W2D6: LGD零比二V5 TES连下两城击败IG WE鏖战三局不敌WBG,1,【LPL赛事速看】W2D6: LGD零比二V5  TES连下两城击败IG  WE鏖战三局不敌WBG,0,哔哩哔哩英雄联盟赛事,50329118,1655563946,29:40,556,770098658,BV1or4y1376L,False,0,0,0,0
290,73,171,47532,http://i1.hdslb.com/bfs/archive/742e155df3ddf685f4a498195169ccad990fcf3a.jpg,,【LPL夏季赛TOP5】6月18日：幽影鬼步魂穿刺 紫焰毒火降炼狱,1,【LPL夏季赛TOP5】6月18日：幽影鬼步魂穿刺 紫焰毒火降炼狱,0,哔哩哔哩英雄联盟赛事,50329118,1655563889,03:42,76,470064620,BV1sT411G7eV,False,0,0,0,0
291,1799,171,640200,http://i1.hdslb.com/bfs/archive/b0bb55a93cd7378141524ac6211f776f24a6c447.jpg,,【2022LPL夏季赛】6月18日WE vs WBG,1,【2022LPL夏季赛】6月18日 WE vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1655553757,137:21,5255,257514661,BV1SY411K7TZ,False,0,0,0,0
292,1216,171,540343,http://i0.hdslb.com/bfs/archive/b4db7447706d656e196d68daef59678f21c46df4.jpg,,【2022LPL夏季赛】6月18日 TES vs IG,1,【2022LPL夏季赛】6月18日 TES vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1655547271,108:15,4116,685099686,BV16U4y1X786,False,0,0,0,0
293,508,171,238099,http://i1.hdslb.com/bfs/archive/64d5199029e2d6be902f1ac80acee05f2a0a769e.jpg,,【2022LPL夏季赛】6月18日 LGD vs V5,1,【2022LPL夏季赛】6月18日 LGD vs V5,0,哔哩哔哩英雄联盟赛事,50329118,1655541719,128:41,2533,512546373,BV1qg411Q71z,False,0,0,0,0
294,174,171,84323,http://i2.hdslb.com/bfs/archive/d6eda8f5d33f7d37d7ae2175ab2d45a23710fa25.jpg,,【LPL夏季赛TOP5】6月17日：狐影无踪灵魄袭 大海无量暴雨归,1,【LPL夏季赛TOP5】6月17日：狐影无踪灵魄袭 大海无量暴雨归,0,哔哩哔哩英雄联盟赛事,50329118,1655478599,03:45,177,642613315,BV1SY4y1g7SM,False,0,0,0,0
295,188,171,125698,http://i0.hdslb.com/bfs/archive/f018fb50afd1c270c8b9a5e386a516ec6fe0a601.jpg,,【LPL赛事速看】W2D5: JDG二比零战胜EDG 豪取三连胜 RNG二比一击败FPX 拿下夏季赛开门红,1,【LPL赛事速看】W2D5: JDG二比零战胜EDG 豪取三连胜  RNG二比一击败FPX 拿下夏季赛开门红,0,哔哩哔哩英雄联盟赛事,50329118,1655477083,24:13,554,215018259,BV1pa411s7pP,False,0,0,0,0
296,4095,171,1483498,http://i2.hdslb.com/bfs/archive/0e4266bf9d7b39a8f5bb4f3d189c23ea607d565e.jpg,,【2022LPL夏季赛】6月17日 RNG vs FPX,1,【2022LPL夏季赛】6月17日 RNG vs FPX,0,哔哩哔哩英雄联盟赛事,50329118,1655467726,148:59,11700,300104753,BV14F411c7i1,False,0,0,0,0
297,2206,171,482027,http://i0.hdslb.com/bfs/archive/c2adb1abcb09657ac5858179735dafefc519db7f.jpg,,【2022LPL夏季赛】6月17日 EDG vs JDG,1,【2022LPL夏季赛】6月17日 EDG vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1655460903,130:17,4982,300014163,BV1SF411F78d,False,0,0,0,0
298,102,171,70246,http://i1.hdslb.com/bfs/archive/937879bea0c4d096e58661ed299446b533e95eb9.jpg,,【LPL夏季赛TOP5】6月16日：残月破晓紫焰至 圣僧无畏定乾坤,1,【LPL夏季赛TOP5】6月16日：残月破晓紫焰至 圣僧无畏定乾坤,0,哔哩哔哩英雄联盟赛事,50329118,1655396630,04:32,88,727523452,BV1oS4y1e7JH,False,0,0,0,0
299,90,171,91609,http://i0.hdslb.com/bfs/archive/4d638b7d7cc334e93a9e8a21bdde978b592cf501.jpg,,【LPL赛事速看】W2D4:OMG一比二不敌RA BLG二比一战胜UP拿下夏季赛首胜,1,【LPL赛事速看】W2D4:OMG一比二不敌RA  BLG二比一战胜UP拿下夏季赛首胜,0,哔哩哔哩英雄联盟赛事,50329118,1655393737,28:22,466,385009401,BV1aZ4y1q7tr,False,0,0,0,0
300,1784,171,333266,http://i1.hdslb.com/bfs/archive/428a55ee9852f2b0a2dfa2dda1275e7456813fe6.jpg,,【2022LPL夏季赛】6月16日 UP vs BLG,1,【2022LPL夏季赛】6月16日 UP vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1655383775,154:40,2421,982593796,BV16t4y1h7zT,False,0,0,0,0
301,1570,171,695312,http://i0.hdslb.com/bfs/archive/4438baa16091e6d5cb5f44afe84711107be4d1c5.jpg,,【2022LPL夏季赛】6月16日 RA vs OMG,1,【2022LPL夏季赛】6月16日 RA vs OMG,0,哔哩哔哩英雄联盟赛事,50329118,1655374801,167:30,8606,385115161,BV1WZ4y1v7gE,False,0,0,0,0
302,65,171,73117,http://i1.hdslb.com/bfs/archive/0454b638602dd57d7011b9c5f43a380528f0b005.jpg,,【LPL夏季赛TOP5】6月15日：奥术涌动藏杀机 怒兽踏阵伴清辉,1,【LPL夏季赛TOP5】6月15日：奥术涌动藏杀机 怒兽踏阵伴清辉,0,哔哩哔哩英雄联盟赛事,50329118,1655302918,03:13,81,642573702,BV14Y4y1g7zk,False,0,0,0,0
303,77,171,79156,http://i1.hdslb.com/bfs/archive/ce6d285c7f09acddb64c2ea19dddb857b6cce6c3.jpg,,【LPL赛事速看】W2D3: LNG二比零AL收获两连胜 V5二比零击败TT拿到开门红,1,【LPL赛事速看】W2D3: LNG二比零AL收获两连胜 V5二比零击败TT拿到开门红,0,哔哩哔哩英雄联盟赛事,50329118,1655301541,21:07,406,897511259,BV1fA4y1R7T5,False,0,0,0,0
304,1050,171,411704,http://i1.hdslb.com/bfs/archive/4e92eb25fdb611b1dd0a112c380b3d552df18237.jpg,,【2022LPL夏季赛】6月15日 TT vs V5,1,【2022LPL夏季赛】6月15日 TT vs V5,0,哔哩哔哩英雄联盟赛事,50329118,1655294686,116:06,3154,855082484,BV1oL4y1N7da,False,0,0,0,0
305,679,171,291875,http://i1.hdslb.com/bfs/archive/f4933f818454d64556d256b0b0e46eada4abcbe5.jpg,,【2022LPL夏季赛】6月15日 LNG vs AL,1,【2022LPL夏季赛】6月15日 LNG vs AL,0,哔哩哔哩英雄联盟赛事,50329118,1655287692,120:18,3254,727593565,BV1ES4y1v7gg,False,0,0,0,0
306,114,171,97402,http://i1.hdslb.com/bfs/archive/1e75c0e8937a336dc9c6bd3781f7e4db53b32f46.jpg,,【LPL赛事速看】W2D2：JDG鏖战三局再得一分 TES二比零WE收获赛季首胜,1,【LPL赛事速看】W2D2：JDG鏖战三局再得一分  TES二比零WE收获赛季首胜,0,哔哩哔哩英雄联盟赛事,50329118,1655221040,24:02,410,939930045,BV1JW4y1k7Lb,False,0,0,0,0
307,68,171,44662,http://i2.hdslb.com/bfs/archive/fd00fa5c7883a9fc6ad46110117d7cfe6ab967c6.jpg,,【LPL夏季赛TOP5】6月14日：狐影轻舞百媚生 灵罗妙手引针来,1,【LPL夏季赛TOP5】6月14日：狐影轻舞百媚生 灵罗妙手引针来,0,哔哩哔哩英雄联盟赛事,50329118,1655220702,05:31,85,812466497,BV1F34y157dh,False,0,0,0,0
308,1852,171,532983,http://i0.hdslb.com/bfs/archive/489c7161f3578d9fab2d83726e735798ab6b0751.jpg,,【2022LPL夏季赛】6月14日 TES vs WE,1,【2022LPL夏季赛】6月14日 TES vs WE,0,哔哩哔哩英雄联盟赛事,50329118,1655210939,108:57,4607,342448270,BV1c94y127Li,False,0,0,0,0
309,340,171,200834,http://i0.hdslb.com/bfs/archive/21447d8f31b99aa00d5a5af7631cf74538741baf.jpg,,【2022LPL夏季赛】6月14日 JDG vs LGD,1,【2022LPL夏季赛】6月14日 JDG vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1655202423,141:36,1510,812468830,BV1F34y157WL,False,0,0,0,0
310,126,171,94672,http://i1.hdslb.com/bfs/archive/bcef9c17bf8b0ee5998099a3f8b3978bdfc7ec63.jpg,,【LPL夏季赛TOP5】6月13日：金辉流转咒能出 白月飞瀑银刃临,1,【LPL夏季赛TOP5】6月13日：金辉流转咒能出 白月飞瀑银刃临,0,哔哩哔哩英雄联盟赛事,50329118,1655130382,03:57,120,214966673,BV17a411s7R9,False,0,0,0,0
311,229,171,116042,http://i2.hdslb.com/bfs/archive/abab0a6a51ed72714df21545734cb0025631af62.jpg,,【LPL赛事速看】W2D1: IG二比零战胜FPX拿下首胜 EDG完美配合二比零击败WBG,1,【LPL赛事速看】W2D1: IG二比零战胜FPX拿下首胜  EDG完美配合二比零击败WBG,0,哔哩哔哩英雄联盟赛事,50329118,1655129868,18:56,540,427496616,BV1c341137GU,False,0,0,0,0
312,7315,171,1193328,http://i0.hdslb.com/bfs/archive/b75fabb407643f32e56806c3e8f889fb0299b9d1.jpg,,【2022LPL夏季赛】6月13日 WBG vs EDG,1,【2022LPL夏季赛】6月13日 WBG vs EDG,0,哔哩哔哩英雄联盟赛事,50329118,1655125390,143:45,13258,469876428,BV1MT41157tf,False,0,0,0,0
313,1567,171,354767,http://i0.hdslb.com/bfs/archive/a297621e5566898a232b13cd3ceb7ff12b6860c4.jpg,,【2022LPL夏季赛】6月13日 IG vs FPX,1,【2022LPL夏季赛】6月13日 IG vs FPX,0,哔哩哔哩英雄联盟赛事,50329118,1655115121,108:28,2838,639974200,BV1uY4y1s7B8,False,0,0,0,0
314,102,171,99114,http://i1.hdslb.com/bfs/archive/4b377e6c514432377a57716dbd4f484f00ffc705.jpg,,【LPL夏季赛TOP5】6月12日：魂引灯灭断归路 石穿墙幔定乾坤,1,【LPL夏季赛TOP5】6月12日：魂引灯灭断归路 石穿墙幔定乾坤,0,哔哩哔哩英雄联盟赛事,50329118,1655048791,04:29,143,854996170,BV1hL4y1N7je,False,0,0,0,0
315,155,171,112713,http://i1.hdslb.com/bfs/archive/3823a97b3c70a808b9dcc60e291d13498ac2a8ab.jpg,,【LPL赛事速看】W1D3: UP二比零碾压战胜OMG LNG鏖战三局二比一战胜BLG,1,【LPL赛事速看】W1D3: UP二比零碾压战胜OMG  LNG鏖战三局二比一战胜BLG,0,哔哩哔哩英雄联盟赛事,50329118,1655046609,24:38,687,812498498,BV1E34y157HL,False,0,0,0,0
316,3636,171,607858,http://i0.hdslb.com/bfs/archive/2c3ac2f78ba5f3c42f761d10faf19e7a824b1886.jpg,,【LPL夏季赛】6月12日 LNG vs BLG,1,【2022LPL夏季赛】6月12日 LNG vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1655035629,168:42,6846,597464281,BV1nB4y1S7Vj,False,0,0,0,0
317,1102,171,277142,http://i1.hdslb.com/bfs/archive/3747b253b21d335d98c3039324743a1908764c29.jpg,,【LPL夏季赛】6月12日 UP vs OMG,1,【2022LPL夏季赛】6月12日 UP vs OMG,0,哔哩哔哩英雄联盟赛事,50329118,1655028498,113:48,2916,342410601,BV1S94y117kr,False,0,0,0,0
318,112,171,104168,http://i2.hdslb.com/bfs/archive/e3016e703444c40f2e757f3fa1e8fcb0229ba085.jpg,,【LPL夏季赛TOP5】6月11日：圣光银弹洗残魂 耀焰符刃登神阶,1,【LPL夏季赛TOP5】6月11日：圣光银弹洗残魂 耀焰符刃登神阶,0,哔哩哔哩英雄联盟赛事,50329118,1654962247,03:21,115,639891369,BV1LY4y1476j,False,0,0,0,0
319,183,171,124584,http://i0.hdslb.com/bfs/archive/d50c59609dc7135d9bd81658317d902a6e9968c0.jpg,,【LPL赛事速看】W1D2: AL二比零RA JDG鏖战三局击败TES！,1,【LPL赛事速看】W1D2: AL二比零RA JDG鏖战三局击败TES！,0,哔哩哔哩英雄联盟赛事,50329118,1654959081,21:17,559,684942427,BV1eU4y1R75s,False,0,0,0,0
320,4094,171,866227,http://i1.hdslb.com/bfs/archive/d86bfb14cf7e7b51d287cd662954ada2c047a989.jpg,,【LPL夏季赛】6月11日 JDG vs TES,1,【2022LPL夏季赛】6月11日 JDG vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1654948071,152:37,8648,939921045,BV15W4y1k71z,False,0,0,0,0
321,703,171,264969,http://i1.hdslb.com/bfs/archive/0e957b5566bfda6544975928bee1cdcbc9290611.jpg,,【LPL夏季赛】6月11日 AL vs RA,1,【2022LPL夏季赛】6月11日 AL vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1654941856,92:43,1719,427387509,BV1j3411g7tj,False,0,0,0,0
322,180,171,132829,http://i1.hdslb.com/bfs/archive/330825f9691a1b44da237fff6528cc928cd4e602.jpg,,【LPL赛事速看】W1D1: WBG二比一战胜IG取得开门红 EDG二比一有惊无险战胜FPX,1,【LPL赛事速看】W1D1: WBG二比一战胜IG取得开门红 EDG二比一有惊无险战胜FPX,0,哔哩哔哩英雄联盟赛事,50329118,1654882609,30:05,670,769911355,BV16r4y1V7Jm,False,0,0,0,0
323,141,171,74713,http://i1.hdslb.com/bfs/archive/7127691366001d874862eddc688267f7f8cac30a.jpg,,【LPL夏季赛TOP5】6月10日：裂阵驭马铁骑踏 星光不灭圣裁至,1,【LPL夏季赛TOP5】6月10日：裂阵驭马铁骑踏 星光不灭圣裁至,0,哔哩哔哩英雄联盟赛事,50329118,1654882086,04:43,120,812492605,BV1734y157Dr,False,0,0,0,0
324,2430,171,991265,http://i2.hdslb.com/bfs/archive/b2dfdf25672ef77fc0b44e9ce24b38532dbdc166.jpg,,【LPL夏季赛】6月10日 FPX vs EDG,1,【2022LPL夏季赛】6月10日 FPX vs EDG,0,哔哩哔哩英雄联盟赛事,50329118,1654865823,200:43,8081,769906316,BV1zr4y1V7pt,False,0,0,0,0
325,4481,171,1132848,http://i1.hdslb.com/bfs/archive/839a5be8874f2efaaac9d054209ee56801e0f370.jpg,,【LPL夏季赛】6月10日 IG vs WBG,1,【2022LPL夏季赛】6月10日 IG vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1654855915,152:08,13516,897449491,BV1zA4y1R7m1,False,0,0,0,0
326,1879,171,446212,http://i1.hdslb.com/bfs/archive/6bba04d7c1cea26498537c884b1c091f90c4c789.jpg,,【MSI赛事速看】决赛：RNG鏖战五局勇夺冠军！,1,【MSI赛事速看】决赛：RNG鏖战五局勇夺冠军！,0,哔哩哔哩英雄联盟赛事,50329118,1653833409,17:59,1810,639600763,BV1HY4y1z7kE,False,0,0,0,0
327,779,171,253052,http://i1.hdslb.com/bfs/archive/aa790e657aa160c7334c7cd9c1b3c9cc091985ba.jpg,,【季中冠军赛TOP5】决赛：丝缕萦绕扫残云 惊鸿一跃耀苍穹,1,【季中冠军赛TOP5】决赛：丝缕萦绕扫残云 惊鸿一跃耀苍穹,0,哔哩哔哩英雄联盟赛事,50329118,1653833032,02:25,335,427052610,BV15341137uU,False,0,0,0,0
328,41722,171,7580305,http://i0.hdslb.com/bfs/archive/679a60e6e53d34a468ee223a2a41b14dbd06f172.jpg,,【2022MSI】决赛 5月29日 RNG VS T1,1,【2022MSI】决赛 5月29日 RNG VS T1,0,哔哩哔哩英雄联盟赛事,50329118,1653815422,276:19,116362,854541749,BV1B54y1o72S,False,0,0,0,0
329,2366,171,461133,http://i1.hdslb.com/bfs/archive/74523ab6791854baa0441d49b12037e1937d4557.jpg,,2022季中冠军赛决赛宣传片,1,2022季中冠军赛决赛宣传片,0,哔哩哔哩英雄联盟赛事,50329118,1653810780,03:32,2249,854623096,BV17L4y1K79o,False,0,0,0,0
